design,recipe,nodes,levels,iterations
k2_orig.bench,"rs -K 4 -N 1;rs -K 12;rw;rs -K 6 -N 1;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6;rw;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1475,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 12;rw;rs -K 6 -N 1;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6;rw;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rs -K 6 -N 1;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6;rw;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rs -K 6 -N 1;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6 -N 1;rw;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rs -K 10 -N 3;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6 -N 1;rw;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1441,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rs -K 6 -N 1;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6 -N 1;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1476,13,0
k2_orig.bench,"rwz;rs -K 14;rw;rs -K 6 -N 1;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6 -N 1;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1429,14,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 6 -N 1;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1440,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1445,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 10;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 3;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1446,14,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1428,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rs -K 16;rs -K 14 -N 3; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rs -K 14 -N 3;rfz;rs -K 14 -N 3; rwz -l;b",1435,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rf;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1433,14,0
k2_orig.bench,"rs -K 16 -N 3;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1440,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 4;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1460,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rs -K 10 -N 3;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1463,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rs -K 10 -N 3;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1463,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1428,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rs -K 10 -N 2;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1463,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 14 -N 2;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rs -K 4 -N 1;rfz;rs -K 14 -N 3; rwz -l;b",1443,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 16 -N 1;rs -K 12 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 16 -N 1;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 16 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 16 -N 1;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 8;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 16 -N 1;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 8;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 16 -N 1;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rs -K 16 -N 1;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rf;rfz;rs -K 14 -N 3; rwz -l;b",1460,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1434,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 10;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;rs -K 10 -N 1",1519,21,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 14 -N 3; rwz -l;b",1473,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rs -K 6 -N 2;rs -K 14 -N 3; rwz -l;b",1464,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 12 -N 1;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1461,13,0
k2_orig.bench,"rs -K 4 -N 1;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1461,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1452,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 4 -N 2;rwz;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1416,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rs -K 14 -N 1;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1441,13,0
k2_orig.bench,"rs -K 8 -N 3;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1437,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rs -K 4 -N 1;rs -K 8 -N 1;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1462,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rf;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1464,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1442,13,0
k2_orig.bench,"rs -K 16;rs -K 16 -N 3;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1432,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rs -K 4;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 14;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1470,13,0
k2_orig.bench,"rs -K 16;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1455,13,0
k2_orig.bench,"rs -K 12 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1455,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1455,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 6 -N 1;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1455,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rw;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1465,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 10;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1455,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 4 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8;rs -K 12;b",1479,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 10 -N 2;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1451,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 12;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1469,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1469,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12 -N 2;rs -K 14 -N 1;rs -K 14 -N 3;rs -K 16 -N 2;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1518,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 8; rwz -l;b",1475,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 12 -N 2; rwz -l;b",1472,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 12 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;rw",1541,21,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rs -K 4 -N 2;rfz;rs -K 16 -N 2; rwz -l;b",1476,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 6 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1451,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rs -K 12;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1454,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 10 -N 2;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1433,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rf;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 16 -N 2;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1484,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 12 -N 1;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1471,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 12 -N 1;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 8 -N 2;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2;rs -K 14;b",1497,14,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 12 -N 1;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1502,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 4;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1496,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 4;rs -K 14 -N 3;rs -K 4 -N 2;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1451,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1469,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 14 -N 1;rs -K 14 -N 3;rfz;rs -K 6;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;rs -K 4 -N 2",1556,21,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 12;rs -K 14 -N 3;rfz;rs -K 6;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1469,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 12;rs -K 14 -N 3;rfz;rs -K 10 -N 1;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1469,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1465,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 8 -N 2;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rs -K 16 -N 2;rfz;rs -K 16 -N 2; rwz -l;b",1482,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1498,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 4;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;rs -K 6 -N 2",1565,21,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1496,13,0
k2_orig.bench,"rwz;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1422,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 10 -N 1;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1495,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 14 -N 3;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;rs -K 14",1567,20,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 6;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1487,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 6;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rs -K 4;rfz;rs -K 16 -N 2; rwz -l;b",1501,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 6;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2;rs -K 8 -N 2;b",1504,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rfz;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 6;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2; rwz -l;b",1446,13,0
k2_orig.bench,"rs -K 6 -N 1;rs -K 14;rw;rs -K 12;rs -K 12;rs -K 14 -N 3;rfz;rs -K 8;rs -K 12 -N 2;rs -K 6;rs -K 6 -N 1;rs -K 6 -N 3;rs -K 8 -N 1;rfz;rfz;rs -K 16 -N 2;rf;b",1511,13,0
